0	-6.87818e-19	0.0
0.015625	0.0107238	0.0
0.03125	0.0205817	0.0
0.046875	0.0287282	0.0
0.0625	0.0344154	0.0
0.078125	0.0378436	0.0
0.09375	0.0399204	0.0
0.109375	0.0415221	0.0
0.125	0.0432695	0.0
0.140625	0.0451428	0.0
0.15625	0.0470109	0.0
0.171875	0.0487596	0.0
0.1875	0.0503426	0.0
0.203125	0.0517974	0.0
0.21875	0.0531623	0.0
0.234375	0.0544687	0.0
0.25	0.0557347	0.0
0.265625	0.0569584	0.0
0.28125	0.0581347	0.0
0.296875	0.0592584	0.0
0.3125	0.0603244	0.0
0.328125	0.0613279	0.0
0.34375	0.0622654	0.0
0.359375	0.0631335	0.0
0.375	0.0639278	0.0
0.390625	0.0646437	0.0
0.40625	0.0652764	0.0
0.421875	0.0658212	0.0
0.4375	0.0662737	0.0
0.453125	0.06663	0.0
0.46875	0.0668869	0.0
0.484375	0.0670421	0.0
0.5	0.0670939	0.0
0.515625	0.0670421	0.0
0.53125	0.0668869	0.0
0.546875	0.06663	0.0
0.5625	0.0662737	0.0
0.578125	0.0658212	0.0
0.59375	0.0652764	0.0
0.609375	0.0646437	0.0
0.625	0.0639278	0.0
0.640625	0.0631335	0.0
0.65625	0.0622654	0.0
0.671875	0.0613279	0.0
0.6875	0.0603244	0.0
0.703125	0.0592584	0.0
0.71875	0.0581347	0.0
0.734375	0.0569584	0.0
0.75	0.0557347	0.0
0.765625	0.0544687	0.0
0.78125	0.0531623	0.0
0.796875	0.0517974	0.0
0.8125	0.0503426	0.0
0.828125	0.0487596	0.0
0.84375	0.0470109	0.0
0.859375	0.0451428	0.0
0.875	0.0432695	0.0
0.890625	0.0415221	0.0
0.90625	0.0399204	0.0
0.921875	0.0378436	0.0
0.9375	0.0344154	0.0
0.953125	0.0287282	0.0
0.96875	0.0205817	0.0
0.984375	0.0107238	0.0
1	2.69758e-17	0.0
